0.482741,-0.125231,0.444593
0.635257,-0.122934,0.450752
0.595915,-0.191814,0.42014
0.792081,-0.113769,0.408927
0.17044,-0.0411576,0.10232
0.452546,-0.078566,0.4394
0.451361,-0.0971469,0.430787
0.221102,-0.178059,0.636119
0.618418,-0.105962,0.37634
0.185842,-0.0270439,0.209748
0.686541,-0.191462,0.573533
0.203669,-0.0958646,0.431191
0.386428,-0.165158,0.630697
0.160665,-0.0898531,0.407262
0.322085,-0.0539503,0.296109
0.181963,-0.0306065,0.107267
0.2547,-0.18211,0.326362
-0.176702,0.0463138,0.365238
-0.107303,-0.0922663,0.759742
-0.186708,0.00366254,0.396581
-0.191638,-0.017292,0.43995
-0.201145,-0.0104143,0.421354
-0.0140918,0.0328768,0.503376
-0.112411,-0.139128,0.563111
-0.0822938,-0.158111,0.655361
-0.193466,-0.0105956,0.407342
0.171853,0.0338384,0.45628
-0.11419,-0.132724,0.573526
-0.120597,-0.107601,0.564031
0.167233,0.0448279,0.465787
0.168726,0.0354999,0.460355
-0.0719564,-0.15136,0.64476
-0.113182,-0.133342,0.557498
-0.164338,-0.0361696,0.535752
-0.0223304,0.066187,0.523705
0.330046,-0.0590471,1.14065
-0.0367503,-0.16731,0.724626
-0.244649,-0.123323,0.591311
0.300794,-0.0565035,1.11617
0.181839,0.178752,0.625852
-0.0257811,0.100627,0.757634
0.169799,0.0419182,0.463791
-0.0608121,-0.0660173,0.702512
-0.0689412,-0.0848892,0.737257
-0.013484,-0.303781,1.10115
-0.243526,-0.118728,0.585087
-0.137015,-0.224839,0.72348
-0.00102537,-0.270196,0.951954
-0.244344,-0.12758,0.608459
-0.236582,-0.126071,0.586586
-0.176071,-0.0168608,0.481201
-0.0865487,-0.0879909,0.720307
-0.134108,-0.225344,0.705047
-0.0819044,-0.146068,0.634548
-0.0865326,-0.167353,0.693904
-0.0762959,-0.0885537,0.774565
-0.113272,-0.248257,0.700736
-0.124603,-0.238385,0.741494
-0.119816,-0.241467,0.737675
-0.0130218,-0.298568,1.07917
