0.0205328,-0.0106148,0.0600925,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.707545,-0.0727452,1.09777,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.718878,-0.213889,1.09048,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.308342,-0.0717118,0.924467,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.208014,-0.177893,0.907225,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.671632,-0.0327884,1.12362,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
0.100898,-0.170336,0.351052,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.19976,0.00851818,0.923863,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.724343,-0.194983,1.11267,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.766797,-0.116495,1.15959,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.665586,-0.0901793,1.10706,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.701121,-0.0640682,1.05373,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.737103,-0.0820251,1.10615,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.735455,-0.218655,1.12434,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
0.125892,-0.0407668,0.379108,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.283578,-0.0127988,0.893522,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.716723,-0.396028,1.13369,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.724828,-0.37137,1.1389,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.53672,-0.314485,0.981507,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.27065,-0.0446547,0.868332,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.663774,0.0313459,1.12865,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.158282,-0.169703,0.777399,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.163502,-0.155458,0.79799,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.175096,0.103064,0.854764,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.203871,-0.0341956,0.851926,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.723339,-0.0841759,1.10157,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.203521,-0.108323,0.91666,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.248623,0.0312981,1.22058,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.358725,-0.29896,0.856147,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.688957,-0.0763932,1.16109,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.620632,-0.386193,1.05772,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.239616,0.0620709,0.993608,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.599605,-0.37787,1.03523,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.778093,-0.0275858,1.174,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.720332,-0.248639,1.10121,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.205316,0.0882975,1.00613,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.741411,-0.210874,1.12073,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.426944,0.124991,0.875259,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.711936,-0.225032,1.10682,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.662245,-0.0623597,1.00542,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.304512,0.0478455,0.939687,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.425924,0.0961083,0.868074,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.534398,-0.357199,0.976769,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.905347,-0.11435,1.35904,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.20541,-0.105484,0.895163,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.712063,-0.235898,1.09551,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.693572,-0.234751,1.06965,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.198069,-0.0243825,0.856575,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.734653,-0.119654,1.15529,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-1.10734,-0.179844,1.73358,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.158923,-0.140037,0.280684,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.71277,-0.224183,1.07405,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
0.15438,-0.00165697,0.420264,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.664102,0.0196455,1.13193,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
-0.729079,-0.0324668,1.09823,0.00234225,0.000404606,-0.000292451,0.999997,0.91858
0.413187,0.184964,-0.0715606,0.0037521,0.610576,0.325554,0.72194,0.389556
0.446702,0.160265,-0.0776199,0.0037521,0.610576,0.325554,0.72194,0.389556
0.700127,0.417998,-0.0379835,0.0037521,0.610576,0.325554,0.72194,0.389556
1.32534,0.642921,0.0937525,-0.047731,0.739617,0.350852,0.572356,0.722229
0.700355,0.288159,-0.0221147,-0.047731,0.739617,0.350852,0.572356,0.722229
0.709871,0.240764,-0.110653,-0.0472259,0.740352,0.349664,0.572174,0.718852
0.558564,0.504597,-0.231306,-0.0472259,0.740352,0.349664,0.572174,0.718852
0.814415,0.176193,-0.452529,-0.0472259,0.740352,0.349664,0.572174,0.718852
0.766097,0.253311,-0.240919,-0.0325157,0.724554,0.319923,0.609601,0.657754
0.657974,0.448912,-0.275405,-0.0472259,0.740352,0.349664,0.572174,0.718852
0.64147,0.515886,-0.280887,0.0158207,0.610442,0.315355,0.726403,0.473017
0.829135,0.28395,-0.220097,0.0158207,0.610442,0.315355,0.726403,0.473017
0.926829,0.192913,-0.473212,-0.0472259,0.740352,0.349664,0.572174,0.718852
0.678033,0.392463,-0.230613,0.0158207,0.610442,0.315355,0.726403,0.473017
0.613881,0.417723,-0.193534,0.0178863,0.608313,0.314399,0.728553,0.472232
0.570518,0.186813,-0.138591,0.00484704,0.610211,0.325006,0.722488,0.422442
0.445233,0.102208,0.00895382,0.00484704,0.610211,0.325006,0.722488,0.422442
0.894064,0.463246,-0.627744,-0.0465838,0.737106,0.352655,0.574577,0.666411
0.537715,0.631399,-0.53968,-0.0465838,0.737106,0.352655,0.574577,0.666411
0.546354,0.641381,-0.54181,-0.0471239,0.737367,0.351701,0.574784,0.667216
0.942413,0.343359,-1.14846,-0.102823,0.804197,0.407502,0.420281,0.941599
0.502887,0.550791,-0.51649,-0.102823,0.804197,0.407502,0.420281,0.941599
0.53404,0.578725,-0.483794,-0.102823,0.804197,0.407502,0.420281,0.941599
0.325433,0.628815,-0.586765,-0.102823,0.804197,0.407502,0.420281,0.941599
0.372199,0.541254,-0.817771,-0.102823,0.804197,0.407502,0.420281,0.941599
1.00642,0.309967,-0.735157,-0.102823,0.804197,0.407502,0.420281,0.941599
0.318395,0.659376,-0.634762,-0.102823,0.804197,0.407502,0.420281,0.941599
0.494423,0.52749,-0.334427,-0.102823,0.804197,0.407502,0.420281,0.941599
0.385108,0.685421,-0.944829,-0.102823,0.804197,0.407502,0.420281,0.941599
0.460936,0.67524,-0.777633,-0.102823,0.804197,0.407502,0.420281,0.941599
1.19394,0.174493,-0.363454,-0.0472259,0.740352,0.349664,0.572174,0.718852
0.562907,0.42953,-0.276976,-0.10318,0.803581,0.409328,0.419598,0.925394
0.690741,0.530621,-0.960108,-0.0963319,0.830987,0.45635,0.303193,1.04187
0.485349,0.575586,-0.925354,-0.10318,0.803581,0.409328,0.419598,0.925394
0.750036,0.541619,-0.911131,-0.102462,0.802652,0.410175,0.420724,0.919865
0.639266,0.427767,-0.211931,-0.102823,0.804197,0.407502,0.420281,0.941599
0.425196,0.605276,-0.865859,-0.102823,0.804197,0.407502,0.420281,0.941599
0.627936,0.565056,-0.855671,-0.102823,0.804197,0.407502,0.420281,0.941599
0.581681,0.618295,-0.691816,-0.102823,0.804197,0.407502,0.420281,0.941599
0.648163,0.512201,-0.911618,-0.102823,0.804197,0.407502,0.420281,0.941599
0.625917,0.385505,-0.219597,-0.0325157,0.724554,0.319923,0.609601,0.657754
0.578384,0.468147,-0.222632,-0.0325157,0.724554,0.319923,0.609601,0.657754
0.451868,0.638599,-0.730407,-0.0963319,0.830987,0.45635,0.303193,1.04187
0.407298,0.618674,-0.762638,-0.10318,0.803581,0.409328,0.419598,0.925394
0.519189,0.50914,-1.19955,-0.0963319,0.830987,0.45635,0.303193,1.04187
0.505762,0.451458,-1.15471,-0.10318,0.803581,0.409328,0.419598,0.925394
0.381769,0.620918,-0.811523,-0.0963319,0.830987,0.45635,0.303193,1.04187
0.480127,0.610437,-0.626562,-0.10318,0.803581,0.409328,0.419598,0.925394
0.568993,0.492701,-0.332109,-0.0325157,0.724554,0.319923,0.609601,0.657754
0.589615,0.45118,-0.289604,-0.0472259,0.740352,0.349664,0.572174,0.718852
0.565334,0.483554,-0.278286,-0.047731,0.739617,0.350852,0.572356,0.722229
0.451882,0.224013,-0.04336,0.0158207,0.610442,0.315355,0.726403,0.473017
0.601048,0.404889,-0.229069,0.0158207,0.610442,0.315355,0.726403,0.473017
0.564772,0.158464,-0.150725,0.0559943,0.496756,0.236096,0.833281,0.33615
0.567515,0.472418,-0.301245,-0.102462,0.802652,0.410175,0.420724,0.919865
0.451346,0.477586,-0.931498,-0.102443,0.804066,0.408225,0.419924,0.91916
0.62449,0.450434,-0.268492,0.0158207,0.610442,0.315355,0.726403,0.473017
0.631506,0.454468,-0.268797,0.0158207,0.610442,0.315355,0.726403,0.473017
0.697529,0.42027,-0.236472,0.0178863,0.608313,0.314399,0.728553,0.472232
0.636091,0.411675,-0.230338,0.0158207,0.610442,0.315355,0.726403,0.473017
0.659641,0.244575,-0.166676,0.0176888,0.610039,0.314279,0.727164,0.488722
0.598257,0.46918,-0.278225,0.0158207,0.610442,0.315355,0.726403,0.473017
