-0.299094,0.0961045,0.646464,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.0277971,-0.383746,1.67453,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.0114719,-0.255028,0.858366,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.320972,-0.0707445,0.683671,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.236175,-0.0181822,1.40556,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.179751,-0.171289,1.63006,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.177687,-0.170676,1.57061,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.20801,-0.0646065,1.68345,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.242922,-0.315711,1.29158,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.249249,-0.315252,1.29523,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.000238649,-0.231255,0.878749,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.000711715,-0.234103,0.872117,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.201772,-0.319876,1.45595,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.189916,-0.288805,1.40018,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.0231131,-0.391198,1.74521,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.396474,-0.237241,0.971439,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.398958,-0.201768,0.840816,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.0231432,-0.251365,0.862957,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.0587067,-0.140625,0.639397,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.0868319,0.133614,0.433379,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.0909331,0.13902,0.455503,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.334139,0.0703327,0.707653,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.34798,0.0726,0.731512,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.0292903,0.0495574,0.94445,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.04758,0.13397,0.45135,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.0440931,0.131331,0.452171,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.188593,0.100396,0.587296,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.173493,0.135631,0.397207,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.163724,0.129354,0.368217,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.182328,0.11681,0.503102,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.00340125,0.116975,0.525642,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.00667337,0.114945,0.521386,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.0819351,-0.0981133,0.36529,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.0208899,-0.256235,0.898129,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.0655865,-0.174939,0.614458,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.0206596,-0.225622,0.883298,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.0577593,-0.163438,0.625031,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.0613138,-0.15904,0.595054,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.331547,-0.211377,1.04718,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.265826,-0.291603,1.0411,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.343165,-0.267067,1.02586,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.284856,-0.156729,0.618084,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.0492387,-0.362607,1.68777,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.0340346,-0.380257,1.70023,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.268312,-0.301228,1.407,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.239221,-0.284046,1.25924,-0.00323006,4.95535e-06,-0.000263427,0.999995,0.857572
-0.189702,-0.308861,1.47002,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.265249,-0.326464,1.61305,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.238771,-0.302071,1.45138,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.00416542,-0.257747,0.876079,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.310481,-0.015683,0.691181,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.393175,-0.00231701,1.07943,0.0145447,-0.288486,-0.0533766,0.955885,0.981579
-0.31327,-0.094291,0.682682,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.200479,-0.177046,1.68366,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.321542,-0.0539438,0.677293,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.325145,-0.523163,1.67168,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
0.000991359,-0.256465,0.862366,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.233977,-0.215087,1.21775,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.223869,-0.246008,1.31061,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.212717,-0.307168,1.40281,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
-0.0624424,-0.278742,1.72263,-0.00314739,1.95802e-05,-0.000216459,0.999995,0.876811
