-0.081341,-0.110722,0.535208,-0.000623708,-0.000250247,0.000142206,1
-0.103123,-0.127297,0.647127,-0.000623708,-0.000250247,0.000142206,1
-0.0751034,-0.10384,0.526552,-0.000623708,-0.000250247,0.000142206,1
-0.0878765,-0.100422,0.538364,-0.000623708,-0.000250247,0.000142206,1
-0.06444,-0.227939,0.740697,-0.000623708,-0.000250247,0.000142206,1
-0.112996,-0.210523,0.671057,-0.000623708,-0.000250247,0.000142206,1
-0.106076,-0.210796,0.722922,-0.000623708,-0.000250247,0.000142206,1
-0.00137607,-0.0722298,0.268739,-0.000623708,-0.000250247,0.000142206,1
-0.0527033,-0.201112,0.646167,-0.000623708,-0.000250247,0.000142206,1
0.00439778,-0.0564398,0.186347,-0.000623708,-0.000250247,0.000142206,1
-0.107678,-0.190687,0.662752,-0.000623708,-0.000250247,0.000142206,1
0.0016147,-0.0624677,0.221948,-0.000623708,-0.000250247,0.000142206,1
-0.0167588,-0.0921325,0.383614,-0.000623708,-0.000250247,0.000142206,1
-0.047055,-0.169403,0.530855,-0.000623708,-0.000250247,0.000142206,1
-0.0842261,-0.105455,0.585729,-0.000623708,-0.000250247,0.000142206,1
-0.0373805,-0.0178986,0.114568,-0.000623708,-0.000250247,0.000142206,1
0.00685573,-0.0122239,0.0852348,-0.000623708,-0.000250247,0.000142206,1
0.0342201,-0.172125,0.772371,-0.000623708,-0.000250247,0.000142206,1
0.00797046,-0.123443,0.581354,-0.000623708,-0.000250247,0.000142206,1
0.00830581,-0.0127505,0.0842417,-0.000623708,-0.000250247,0.000142206,1
0.0076926,-0.0124469,0.0841023,-0.000623708,-0.000250247,0.000142206,1
-0.00280748,-0.0430847,0.258764,-0.000623708,-0.000250247,0.000142206,1
-0.0157422,-0.11579,0.360959,-0.000623708,-0.000250247,0.000142206,1
-0.05941,-0.191109,0.607208,-0.000623708,-0.000250247,0.000142206,1
-0.0458023,-0.0304142,0.199602,-0.000623708,-0.000250247,0.000142206,1
0.00454251,-0.0585387,0.187269,-0.000623708,-0.000250247,0.000142206,1
0.103444,-0.607228,3.1639,-0.000623708,-0.000250247,0.000142206,1
0.00822229,-0.0182423,0.0855287,-0.000623708,-0.000250247,0.000142206,1
-0.00048111,-0.193504,0.879513,-0.000623708,-0.000250247,0.000142206,1
0.00576487,-0.0934464,0.454448,-0.000623708,-0.000250247,0.000142206,1
-0.0714678,-0.112884,0.555712,-0.000623708,-0.000250247,0.000142206,1
-0.0702594,-0.109827,0.534181,-0.000623708,-0.000250247,0.000142206,1
-0.084923,-0.101222,0.538596,-0.000623708,-0.000250247,0.000142206,1
-0.046273,-0.158479,0.495079,-0.000623708,-0.000250247,0.000142206,1
0.001889,-0.0611834,0.214881,-0.000623708,-0.000250247,0.000142206,1
0.0502118,-0.393272,1.53458,-0.000623708,-0.000250247,0.000142206,1
0.131731,-0.0240309,0.0632797,0.00864819,0.651175,0.132398,0.747239
0.0645828,0.0113398,0.0508681,0.00813891,0.688284,0.140144,0.711729
0.0806175,0.0189982,0.0445956,0.00773954,0.796938,0.162621,0.581708
0.061814,-0.0197386,0.0250355,0.00932876,0.801478,0.163197,0.575249
0.0634601,0.0154481,0.0292644,0.00932876,0.801478,0.163197,0.575249
0.0667783,0.0113519,0.035525,0.00873338,0.799922,0.163589,0.577311
0.0551445,0.00895257,0.0307463,0.00932876,0.801478,0.163197,0.575249
0.0647879,0.015534,0.0334048,0.00932876,0.801478,0.163197,0.575249
0.0652961,0.014089,0.0333651,0.00896407,0.799818,0.163818,0.577386
0.0989888,-0.0297789,0.0232488,0.00932876,0.801478,0.163197,0.575249
0.0997728,-0.0298511,0.0231898,0.00932876,0.801478,0.163197,0.575249
0.00169082,-0.0283186,0.0106409,2.86098e-05,0.822082,0.157529,0.547143
0.122082,-0.0151763,0.0321985,0.00932876,0.801478,0.163197,0.575249
0.114253,0.0145655,0.0376858,0.00932876,0.801478,0.163197,0.575249
0.108624,-0.0355083,0.0269327,0.00932876,0.801478,0.163197,0.575249
0.0495546,0.0197737,9.74351e-05,0.00932876,0.801478,0.163197,0.575249
0.0864077,-0.0295188,0.0233807,0.00932876,0.801478,0.163197,0.575249
0.0882172,0.0131532,0.0409347,0.00932876,0.801478,0.163197,0.575249
0.0628091,0.0146092,0.0331259,0.00932876,0.801478,0.163197,0.575249
0.0711796,0.0141274,0.0374534,0.00932876,0.801478,0.163197,0.575249
0.0950659,-0.0342009,0.0229636,0.00873338,0.799922,0.163589,0.577311
0.064201,-0.0106746,0.0268957,0.00932876,0.801478,0.163197,0.575249
0.0717028,0.0139163,0.0357453,0.00813891,0.688284,0.140144,0.711729
0.00259286,-0.0243547,0.00290285,0.0013847,0.909704,0.171833,0.378034
0.155065,-0.0165094,0.0353714,0.00743164,0.652532,0.132234,0.746097
0.114347,0.0279402,-0.0339195,0.00932876,0.801478,0.163197,0.575249
