0.487679,0.11361,-0.362371
0.465905,0.152638,-0.474708
0.475653,-0.0238988,-0.613391
0.500113,-0.0152221,-0.39969
0.145351,0.203786,-0.612895
0.379807,0.156214,-0.539551
0.660685,-0.121651,0.110516
0.594092,-0.145735,0.0359153
0.590515,-0.278494,0.0266333
0.657307,-0.192518,0.00859321
0.667191,-0.259849,0.0204178
0.81488,0.0384428,0.160737
0.727805,-0.0191067,-0.182242
0.637598,0.0119288,-0.164647
0.643829,-0.109817,0.0828322
0.707287,-0.095526,-0.254724
0.562004,-0.0584423,-0.285985
0.724186,-0.118662,0.0095622
0.558281,0.0512477,-0.333842
0.666206,0.104113,-0.180929
0.654331,-0.219057,0.0488928
0.703128,0.0124715,0.0688389
0.660509,-0.221418,-0.00277586
0.433152,-0.0431398,-1.24569
0.146708,0.208043,-0.614914
0.447349,0.0736205,-0.887323
0.219614,0.162636,-0.477201
0.512093,0.0115608,-0.417691
0.591999,0.0975211,-0.404478
0.551494,0.1118,-0.361011
0.523894,0.00747644,-0.402767
0.148216,0.0968575,-1.0795
0.305386,0.197537,-0.553186
0.562578,-0.066502,-0.471435
0.452671,-0.0100251,-0.675255
0.54477,0.0409914,-0.315307
0.541236,-0.0341426,-0.439631
0.50121,0.0060798,-0.409951
0.617619,-0.0431489,-0.0570281
0.687879,-0.0769543,-0.0659527
0.774741,-0.0464315,-0.123641
0.621039,-0.141345,0.019029
0.541952,-0.0728634,-0.048461
0.751784,-0.157069,0.071245
0.705615,0.0121705,-0.203565
0.646799,-0.218136,-0.00509506
0.608508,-0.0930249,-0.00668008
0.590966,-0.0759851,-0.137577
0.670956,-0.0977572,-0.0447126
0.637973,-0.0730587,-0.0774774
0.681312,-0.103767,-0.245451
0.607011,-0.145049,0.0358169
0.532037,-0.297097,0.253277
0.653912,-0.0968003,-0.0388086
0.659804,0.0963712,-0.291167
0.414815,0.165958,-0.538714
0.722676,-0.060103,-0.110441
0.680779,-0.102862,-0.240777
0.604132,-0.0583712,-0.185067
0.515923,0.120743,-0.400143
0.531809,-0.031303,-0.535778
0.743682,-0.0476582,-0.115618
0.472893,-0.00579952,-0.616271
0.60836,0.0232537,-0.266914
0.535326,-0.0268947,-0.411414
0.474887,0.0152059,-0.654138
0.0737162,-0.122902,-0.355698
0.374634,0.171768,-0.603458
0.301774,0.06976,-0.867557
0.269176,0.14437,-0.483615
0.648273,-0.0483889,-0.525243
0.180507,-0.0352319,-1.17622
0.895206,0.0543207,0.221195
1.02231,-0.247436,-0.0607925
0.569213,-0.149172,0.00429312
0.758459,0.0096616,0.178125
0.644552,-0.128536,-0.00628045
0.701968,-0.0607101,-0.165974
0.57156,-0.105601,0.0175476
0.650079,-0.22873,0.311534
0.644461,-0.072076,-0.0803435
0.678501,-0.0793923,-0.0716149
0.680498,-0.0344907,-0.167849
0.645319,-0.110908,-0.0163291
0.60998,-0.185379,0.0266009
0.687782,-0.09867,-0.253595
0.604976,0.0185953,-0.0389182
0.644039,0.0401902,-0.163843
0.67318,0.0513695,-0.149802
0.620059,0.065275,-0.237902
0.537523,-0.0238397,-0.414918
0.558093,0.123189,-0.349024
0.51795,0.113734,-0.385052
0.613261,0.0279559,-0.165511
0.702397,0.0750219,-0.149628
