-0.00232173,0.0442798,0.140696,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0586268,0.0319228,0.249553,0.00121009,2.08313e-05,-0.000415647,0.999999
0.335726,-0.299734,1.96238,0.00121009,2.08313e-05,-0.000415647,0.999999
0.256738,-0.249847,1.53026,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.116418,-0.0946967,0.341192,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0194591,0.0336297,0.233686,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.123959,0.0267251,0.270045,0.00121009,2.08313e-05,-0.000415647,0.999999
0.198401,-0.00685561,0.460431,0.00121009,2.08313e-05,-0.000415647,0.999999
0.19657,-0.0111822,0.470545,0.00121009,2.08313e-05,-0.000415647,0.999999
0.050798,-0.000589643,0.468733,0.00121009,2.08313e-05,-0.000415647,0.999999
0.119331,-0.754415,2.5267,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0450445,0.0118823,0.378328,0.00121009,2.08313e-05,-0.000415647,0.999999
0.193779,-0.129547,0.858019,0.00121009,2.08313e-05,-0.000415647,0.999999
0.204682,-0.147051,0.927278,0.00121009,2.08313e-05,-0.000415647,0.999999
0.000300363,0.041223,0.176192,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.111105,-0.153599,0.522387,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.153985,-0.127254,1.36258,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.0174902,0.0445435,0.152748,0.00121009,2.08313e-05,-0.000415647,0.999999
0.139151,-0.00196507,0.447294,0.00121009,2.08313e-05,-0.000415647,0.999999
0.200759,-0.0478698,0.490519,0.00121009,2.08313e-05,-0.000415647,0.999999
0.196466,-0.0804654,0.472771,0.00121009,2.08313e-05,-0.000415647,0.999999
0.102306,0.0119697,0.381691,0.00121009,2.08313e-05,-0.000415647,0.999999
0.200585,-0.122027,0.475387,0.00121009,2.08313e-05,-0.000415647,0.999999
0.218539,-0.161647,0.715614,0.00121009,2.08313e-05,-0.000415647,0.999999
0.172196,0.0143397,0.354619,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0475326,0.0375176,0.203898,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0712736,0.0356617,0.213424,0.00121009,2.08313e-05,-0.000415647,0.999999
0.00392313,0.0332867,0.231747,0.00121009,2.08313e-05,-0.000415647,0.999999
0.236791,-0.0769284,0.958587,0.00121009,2.08313e-05,-0.000415647,0.999999
0.160772,-0.16053,1.46729,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.141496,-0.189694,1.48324,0.00121009,2.08313e-05,-0.000415647,0.999999
0.109971,-0.360327,1.3501,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0382447,-0.676021,2.32891,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.142444,-0.271453,1.36983,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.120275,-0.330543,1.47922,0.00121009,2.08313e-05,-0.000415647,0.999999
0.251073,-0.219365,1.50846,0.00121009,2.08313e-05,-0.000415647,0.999999
0.236933,-0.231705,1.46557,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0337199,-0.311244,1.62433,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0301772,-0.302187,1.45396,0.00121009,2.08313e-05,-0.000415647,0.999999
0.100698,-0.177251,1.48694,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.0862491,-0.302695,1.46017,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.0854931,-0.25935,1.508,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.0733673,-0.266297,1.45623,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0972781,-0.214823,1.45043,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0767396,-0.305969,1.4055,0.00121009,2.08313e-05,-0.000415647,0.999999
0.141736,-0.220355,1.38463,0.00121009,2.08313e-05,-0.000415647,0.999999
0.11343,-0.221349,1.35453,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.0261411,-0.289106,1.47297,0.00121009,2.08313e-05,-0.000415647,0.999999
0.194287,-0.00754891,0.400293,0.00121009,2.08313e-05,-0.000415647,0.999999
0.210074,-0.180236,0.609298,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0436522,0.0175385,0.345076,0.00121009,2.08313e-05,-0.000415647,0.999999
0.20394,-0.171402,0.937742,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.0289543,-0.0278637,0.698912,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.0197532,0.0429579,0.15766,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.0187213,0.0409484,0.178357,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0999978,0.0116813,0.384281,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.087597,-0.195968,1.73506,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.0198401,-0.00728582,0.532875,0.00121009,2.08313e-05,-0.000415647,0.999999
0.12584,-0.00551347,0.488623,0.00121009,2.08313e-05,-0.000415647,0.999999
0.194439,-0.113907,1.15102,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0480257,-0.0345338,0.736467,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.0815873,-0.0301823,0.70215,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.100441,-0.0357012,0.737045,0.00121009,2.08313e-05,-0.000415647,0.999999
0.486686,-0.672219,2.61956,0.00121009,2.08313e-05,-0.000415647,0.999999
-0.11923,0.00292943,0.431685,0.00121009,2.08313e-05,-0.000415647,0.999999
0.0694469,-0.217267,1.70809,0.00121009,2.08313e-05,-0.000415647,0.999999
0.050318,-0.192723,1.42711,0.00121009,2.08313e-05,-0.000415647,0.999999
0.218678,-0.129006,0.860242,0.00121009,2.08313e-05,-0.000415647,0.999999
0.208827,-0.134747,0.850778,0.00121009,2.08313e-05,-0.000415647,0.999999
