-0.0205661,0.00548659,1.55175,-0.0205661,0.00548659,1.55175,0.00548659,1.55175,0,1.55175,0,1.03136e-42
-0.738071,-0.286139,1.85822,-0.738071,-0.286139,1.85822,-0.286139,1.85822,0,1.85822,0,1.03136e-42
-0.752475,-0.285191,1.84032,-0.752475,-0.285191,1.84032,-0.285191,1.84032,0,1.84032,0,1.03136e-42
-0.0249588,-0.451719,1.80457,-0.0249588,-0.451719,1.80457,-0.451719,1.80457,0,1.80457,0,1.03136e-42
-0.0253267,-0.0171498,1.51037,-0.0253267,-0.0171498,1.51037,-0.0171498,1.51037,0,1.51037,0,1.03136e-42
0.0420905,0.0120645,0.625055,0.0420905,0.0120645,0.625055,0.0120645,0.625055,0,0.625055,0,1.03136e-42
-0.20606,0.0389799,0.577873,-0.20606,0.0389799,0.577873,0.0389799,0.577873,0,0.577873,0,1.03136e-42
-0.23841,0.15881,0.713399,-0.23841,0.15881,0.713399,0.15881,0.713399,0,0.713399,0,1.03136e-42
-0.0385456,0.00819986,1.42857,-0.0385456,0.00819986,1.42857,0.00819986,1.42857,0,1.42857,0,1.03136e-42
0.0433973,-0.00520438,0.854552,0.0433973,-0.00520438,0.854552,-0.00520438,0.854552,0,0.854552,0,1.03136e-42
0.00765694,-0.123087,1.46496,0.00765694,-0.123087,1.46496,-0.123087,1.46496,0,1.46496,0,1.03136e-42
-0.282542,0.192689,1.05993,-0.282542,0.192689,1.05993,0.192689,1.05993,0,1.05993,0,1.03136e-42
0.10734,-0.0577619,1.0563,0.10734,-0.0577619,1.0563,-0.0577619,1.0563,0,1.0563,0,1.03136e-42
-0.34938,0.200457,1.03739,-0.34938,0.200457,1.03739,0.200457,1.03739,0,1.03739,0,1.03136e-42
-0.230756,0.0466665,0.491001,-0.230756,0.0466665,0.491001,0.0466665,0.491001,0,0.491001,0,1.03136e-42
-0.342802,-0.465291,1.86558,-0.342802,-0.465291,1.86558,-0.465291,1.86558,0,1.86558,0,1.03136e-42
-0.203892,-0.552637,1.81425,-0.203892,-0.552637,1.81425,-0.552637,1.81425,0,1.81425,0,1.03136e-42
-0.0230711,0.143675,0.458159,-0.0230711,0.143675,0.458159,0.143675,0.458159,0,0.458159,0,1.03136e-42
-0.221918,-0.543928,1.8267,-0.221918,-0.543928,1.8267,-0.543928,1.8267,0,1.8267,0,1.03136e-42
-0.195077,-0.560479,1.74311,-0.195077,-0.560479,1.74311,-0.560479,1.74311,0,1.74311,0,1.03136e-42
-0.00236044,-0.471237,1.80072,-0.00236044,-0.471237,1.80072,-0.471237,1.80072,0,1.80072,0,1.03136e-42
0.491666,-0.409178,1.72191,0.491666,-0.409178,1.72191,-0.409178,1.72191,0,1.72191,0,1.03136e-42
0.0302552,-0.00801196,0.854144,0.0302552,-0.00801196,0.854144,-0.00801196,0.854144,0,0.854144,0,1.03136e-42
0.00423759,0.156659,0.602829,0.00423759,0.156659,0.602829,0.156659,0.602829,0,0.602829,0,1.03136e-42
-0.0579016,0.0134438,1.41052,-0.0579016,0.0134438,1.41052,0.0134438,1.41052,0,1.41052,0,1.03136e-42
-0.298314,-0.0675624,1.12603,-0.298314,-0.0675624,1.12603,-0.0675624,1.12603,0,1.12603,0,1.03136e-42
-0.0173793,0.0270162,0.583894,-0.0173793,0.0270162,0.583894,0.0270162,0.583894,0,0.583894,0,1.03136e-42
-0.175872,0.0130318,1.13508,-0.175872,0.0130318,1.13508,0.0130318,1.13508,0,1.13508,0,1.03136e-42
0.018291,-0.0168006,0.855063,0.018291,-0.0168006,0.855063,-0.0168006,0.855063,0,0.855063,0,1.03136e-42
0.0220343,-0.022192,0.852807,0.0220343,-0.022192,0.852807,-0.022192,0.852807,0,0.852807,0,1.03136e-42
0.0313711,0.0186929,0.61492,0.0313711,0.0186929,0.61492,0.0186929,0.61492,0,0.61492,0,1.03136e-42
-0.40253,0.235812,1.13258,-0.40253,0.235812,1.13258,0.235812,1.13258,0,1.13258,0,1.03136e-42
0.265364,-0.0430875,0.97551,0.265364,-0.0430875,0.97551,-0.0430875,0.97551,0,0.97551,0,1.03136e-42
0.117488,-0.0885316,1.27135,0.117488,-0.0885316,1.27135,-0.0885316,1.27135,0,1.27135,0,1.03136e-42
0.121326,-0.0951376,1.28405,0.121326,-0.0951376,1.28405,-0.0951376,1.28405,0,1.28405,0,1.03136e-42
-0.233842,0.0510059,0.500522,-0.233842,0.0510059,0.500522,0.0510059,0.500522,0,0.500522,0,1.03136e-42
0.226712,0.00260224,0.806125,0.226712,0.00260224,0.806125,0.00260224,0.806125,0,0.806125,0,1.03136e-42
-0.0168408,-0.137914,1.51282,-0.0168408,-0.137914,1.51282,-0.137914,1.51282,0,1.51282,0,1.03136e-42
-0.19289,-0.142213,1.54298,-0.19289,-0.142213,1.54298,-0.142213,1.54298,0,1.54298,0,1.03136e-42
-0.151302,0.010838,1.15079,-0.151302,0.010838,1.15079,0.010838,1.15079,0,1.15079,0,1.03136e-42
-0.108601,-0.031482,0.977556,-0.108601,-0.031482,0.977556,-0.031482,0.977556,0,0.977556,0,1.03136e-42
0.00451854,0.0607219,1.88571,0.00451854,0.0607219,1.88571,0.0607219,1.88571,0,1.88571,0,1.03136e-42
-0.132488,0.0154315,1.4311,-0.132488,0.0154315,1.4311,0.0154315,1.4311,0,1.4311,0,1.03136e-42
-0.0202631,-0.0643598,1.53695,-0.0202631,-0.0643598,1.53695,-0.0643598,1.53695,0,1.53695,0,1.03136e-42
-0.327339,-0.0801802,1.14926,-0.327339,-0.0801802,1.14926,-0.0801802,1.14926,0,1.14926,0,1.03136e-42
-0.00280572,-0.445024,1.80874,-0.00280572,-0.445024,1.80874,-0.445024,1.80874,0,1.80874,0,1.03136e-42
0.277222,-0.0418669,0.971164,0.277222,-0.0418669,0.971164,-0.0418669,0.971164,0,0.971164,0,1.03136e-42
0.0571926,-0.00452902,0.854834,0.0571926,-0.00452902,0.854834,-0.00452902,0.854834,0,0.854834,0,1.03136e-42
0.498666,-0.418268,1.70766,0.498666,-0.418268,1.70766,-0.418268,1.70766,0,1.70766,0,1.03136e-42
-0.034869,0.14451,0.464659,-0.034869,0.14451,0.464659,0.14451,0.464659,0,0.464659,0,1.03136e-42
-0.655703,0.345823,1.48038,-0.655703,0.345823,1.48038,0.345823,1.48038,0,1.48038,0,1.03136e-42
-0.156395,0.203431,0.993217,-0.156395,0.203431,0.993217,0.203431,0.993217,0,0.993217,0,1.03136e-42
-0.356449,0.187057,1.05339,-0.356449,0.187057,1.05339,0.187057,1.05339,0,1.05339,0,1.03136e-42
-0.311638,0.198901,1.01918,-0.311638,0.198901,1.01918,0.198901,1.01918,0,1.01918,0,1.03136e-42
-0.330794,0.185216,1.03817,-0.330794,0.185216,1.03817,0.185216,1.03817,0,1.03817,0,1.03136e-42
0.0228396,0.150799,0.611557,0.0228396,0.150799,0.611557,0.150799,0.611557,0,0.611557,0,1.03136e-42
0.0102136,0.0764917,0.401009,0.0102136,0.0764917,0.401009,0.0764917,0.401009,0,0.401009,0,1.03136e-42
0.22231,0.178296,0.60036,0.22231,0.178296,0.60036,0.178296,0.60036,0,0.60036,0,1.03136e-42
-0.39296,0.184136,1.05173,-0.39296,0.184136,1.05173,0.184136,1.05173,0,1.05173,0,1.03136e-42
-0.240948,0.0831181,0.70419,-0.240948,0.0831181,0.70419,0.0831181,0.70419,0,0.70419,0,1.03136e-42
-0.275876,0.0865906,0.696579,-0.275876,0.0865906,0.696579,0.0865906,0.696579,0,0.696579,0,1.03136e-42
0.00303505,0.0758614,0.400765,0.00303505,0.0758614,0.400765,0.0758614,0.400765,0,0.400765,0,1.03136e-42
-0.269355,0.160191,0.572943,-0.269355,0.160191,0.572943,0.160191,0.572943,0,0.572943,0,1.03136e-42
-0.0464557,0.132885,0.437533,-0.0464557,0.132885,0.437533,0.132885,0.437533,0,0.437533,0,1.03136e-42
0.0319282,-0.00480457,0.855462,0.0319282,-0.00480457,0.855462,-0.00480457,0.855462,0,0.855462,0,1.03136e-42
0.359094,-0.11619,1.37906,0.359094,-0.11619,1.37906,-0.11619,1.37906,0,1.37906,0,1.03136e-42
0.64112,-0.106454,1.3313,0.64112,-0.106454,1.3313,-0.106454,1.3313,0,1.3313,0,1.03136e-42
-0.36489,-0.437804,1.86551,-0.36489,-0.437804,1.86551,-0.437804,1.86551,0,1.86551,0,1.03136e-42
-0.187134,-0.522729,1.90049,-0.187134,-0.522729,1.90049,-0.522729,1.90049,0,1.90049,0,1.03136e-42
-0.26923,-0.0670595,1.12107,-0.26923,-0.0670595,1.12107,-0.0670595,1.12107,0,1.12107,0,1.03136e-42
-0.69226,-0.196114,1.68548,-0.69226,-0.196114,1.68548,-0.196114,1.68548,0,1.68548,0,1.03136e-42
0.0993618,-0.0488213,1.01521,0.0993618,-0.0488213,1.01521,-0.0488213,1.01521,0,1.01521,0,1.03136e-42
0.0100458,-0.416625,1.80902,0.0100458,-0.416625,1.80902,-0.416625,1.80902,0,1.80902,0,1.03136e-42
0.735698,-0.0216793,0.930971,0.735698,-0.0216793,0.930971,-0.0216793,0.930971,0,0.930971,0,1.03136e-42
0.403913,-0.049597,1.38122,0.403913,-0.049597,1.38122,-0.049597,1.38122,0,1.38122,0,1.03136e-42
-0.0199871,-0.00615776,1.44141,-0.0199871,-0.00615776,1.44141,-0.00615776,1.44141,0,1.44141,0,1.03136e-42
0.170442,-0.047698,1.29894,0.170442,-0.047698,1.29894,-0.047698,1.29894,0,1.29894,0,1.03136e-42
0.865252,-0.0576949,0.972795,0.865252,-0.0576949,0.972795,-0.0576949,0.972795,0,0.972795,0,1.03136e-42
0.672178,-0.112097,1.07532,0.672178,-0.112097,1.07532,-0.112097,1.07532,0,1.07532,0,1.03136e-42
0.467587,0.0129751,0.777288,0.467587,0.0129751,0.777288,0.0129751,0.777288,0,0.777288,0,1.03136e-42
0.506688,0.0225846,0.831282,0.506688,0.0225846,0.831282,0.0225846,0.831282,0,0.831282,0,1.03136e-42
0.417924,0.0688393,0.39347,0.417924,0.0688393,0.39347,0.0688393,0.39347,0,0.39347,0,1.03136e-42
0.499285,0.027103,0.829969,0.499285,0.027103,0.829969,0.027103,0.829969,0,0.829969,0,1.03136e-42
0.454463,0.0594677,0.538862,0.454463,0.0594677,0.538862,0.0594677,0.538862,0,0.538862,0,1.03136e-42
0.587993,0.118902,0.748983,0.587993,0.118902,0.748983,0.118902,0.748983,0,0.748983,0,1.03136e-42
0.418016,0.0219635,0.836332,0.418016,0.0219635,0.836332,0.0219635,0.836332,0,0.836332,0,1.03136e-42
0.768182,0.137855,0.819401,0.768182,0.137855,0.819401,0.137855,0.819401,0,0.819401,0,1.03136e-42
0.51319,0.00776615,0.811545,0.51319,0.00776615,0.811545,0.00776615,0.811545,0,0.811545,0,1.03136e-42
0.806229,0.0317795,0.514986,0.806229,0.0317795,0.514986,0.0317795,0.514986,0,0.514986,0,1.03136e-42
0.996937,-0.197103,1.24106,0.996937,-0.197103,1.24106,-0.197103,1.24106,0,1.24106,0,1.03136e-42
0.767247,-0.126787,1.32679,0.767247,-0.126787,1.32679,-0.126787,1.32679,0,1.32679,0,1.03136e-42
0.0886944,-0.00635381,0.83016,0.0886944,-0.00635381,0.83016,-0.00635381,0.83016,0,0.83016,0,1.03136e-42
0.535674,-0.0619209,1.2008,0.535674,-0.0619209,1.2008,-0.0619209,1.2008,0,1.2008,0,1.03136e-42
0.850058,-0.0935005,1.36672,0.850058,-0.0935005,1.36672,-0.0935005,1.36672,0,1.36672,0,1.03136e-42
0.219193,0.0429919,0.56162,0.219193,0.0429919,0.56162,0.0429919,0.56162,0,0.56162,0,1.03136e-42
0.193015,0.0431789,0.574716,0.193015,0.0431789,0.574716,0.0431789,0.574716,0,0.574716,0,1.03136e-42
0.549454,0.0636255,0.837019,0.549454,0.0636255,0.837019,0.0636255,0.837019,0,0.837019,0,1.03136e-42
0.220933,0.0428509,0.564464,0.220933,0.0428509,0.564464,0.0428509,0.564464,0,0.564464,0,1.03136e-42
0.189498,0.0398722,0.568173,0.189498,0.0398722,0.568173,0.0398722,0.568173,0,0.568173,0,1.03136e-42
0.90671,-0.0139463,1.15036,0.90671,-0.0139463,1.15036,-0.0139463,1.15036,0,1.15036,0,1.03136e-42
0.574471,-0.0388434,1.36125,0.574471,-0.0388434,1.36125,-0.0388434,1.36125,0,1.36125,0,1.03136e-42
0.387314,-0.020895,1.33418,0.387314,-0.020895,1.33418,-0.020895,1.33418,0,1.33418,0,1.03136e-42
0.0882574,-0.00621171,0.831847,0.0882574,-0.00621171,0.831847,-0.00621171,0.831847,0,0.831847,0,1.03136e-42
0.318814,0.0175638,0.849437,0.318814,0.0175638,0.849437,0.0175638,0.849437,0,0.849437,0,1.03136e-42
0.530543,-0.059956,1.23336,0.530543,-0.059956,1.23336,-0.059956,1.23336,0,1.23336,0,1.03136e-42
0.778987,-0.11433,1.29348,0.778987,-0.11433,1.29348,-0.11433,1.29348,0,1.29348,0,1.03136e-42
0.917391,-0.0527863,1.11129,0.917391,-0.0527863,1.11129,-0.0527863,1.11129,0,1.11129,0,1.03136e-42
0.254639,0.0146396,0.869247,0.254639,0.0146396,0.869247,0.0146396,0.869247,0,0.869247,0,1.03136e-42
0.244715,0.0158224,0.87708,0.244715,0.0158224,0.87708,0.0158224,0.87708,0,0.87708,0,1.03136e-42
0.870296,-0.442001,1.63987,0.870296,-0.442001,1.63987,-0.442001,1.63987,0,1.63987,0,1.03136e-42
0.304268,0.0899264,0.729882,0.304268,0.0899264,0.729882,0.0899264,0.729882,0,0.729882,0,1.03136e-42
0.204925,-0.095363,1.22536,0.204925,-0.095363,1.22536,-0.095363,1.22536,0,1.22536,0,1.03136e-42
-0.0233027,-0.0328901,1.46662,-0.0233027,-0.0328901,1.46662,-0.0328901,1.46662,0,1.46662,0,1.03136e-42
0.0898079,-0.00456913,0.838284,0.0898079,-0.00456913,0.838284,-0.00456913,0.838284,0,0.838284,0,1.03136e-42
0.183785,0.000706619,0.82496,0.183785,0.000706619,0.82496,0.000706619,0.82496,0,0.82496,0,1.03136e-42
0.379503,-0.0204726,1.35223,0.379503,-0.0204726,1.35223,-0.0204726,1.35223,0,1.35223,0,1.03136e-42
0.46434,-0.0332633,0.946085,0.46434,-0.0332633,0.946085,-0.0332633,0.946085,0,0.946085,0,1.03136e-42
0.46254,0.0659718,0.554999,0.46254,0.0659718,0.554999,0.0659718,0.554999,0,0.554999,0,1.03136e-42
0.370773,-0.0401032,1.12766,0.370773,-0.0401032,1.12766,-0.0401032,1.12766,0,1.12766,0,1.03136e-42
0.0736376,0.0979187,0.919117,0.0736376,0.0979187,0.919117,0.0979187,0.919117,0,0.919117,0,1.03136e-42
0.92266,-0.416278,1.74193,0.92266,-0.416278,1.74193,-0.416278,1.74193,0,1.74193,0,1.03136e-42
0.00451197,0.126134,1.45198,0.00451197,0.126134,1.45198,0.126134,1.45198,0,1.45198,0,1.03136e-42
0.442383,0.0614879,0.835251,0.442383,0.0614879,0.835251,0.0614879,0.835251,0,0.835251,0,1.03136e-42
0.269527,0.059098,0.907717,0.269527,0.059098,0.907717,0.059098,0.907717,0,0.907717,0,1.03136e-42
0.21618,0.0418073,0.556507,0.21618,0.0418073,0.556507,0.0418073,0.556507,0,0.556507,0,1.03136e-42
0.217313,0.0436129,0.560308,0.217313,0.0436129,0.560308,0.0436129,0.560308,0,0.560308,0,1.03136e-42
0.182375,0.0356432,0.546457,0.182375,0.0356432,0.546457,0.0356432,0.546457,0,0.546457,0,1.03136e-42
0.49656,0.0274735,0.825647,0.49656,0.0274735,0.825647,0.0274735,0.825647,0,0.825647,0,1.03136e-42
0.407984,0.137133,1.28541,0.407984,0.137133,1.28541,0.137133,1.28541,0,1.28541,0,1.03136e-42
0.945967,-0.124114,1.40568,0.945967,-0.124114,1.40568,-0.124114,1.40568,0,1.40568,0,1.03136e-42
0.00843239,0.0302474,1.62816,0.00843239,0.0302474,1.62816,0.0302474,1.62816,0,1.62816,0,1.03136e-42
0.996984,-0.0935856,1.30558,0.996984,-0.0935856,1.30558,-0.0935856,1.30558,0,1.30558,0,1.03136e-42
1.02983,-0.0994252,1.27188,1.02983,-0.0994252,1.27188,-0.0994252,1.27188,0,1.27188,0,1.03136e-42
0.802866,-0.0356421,1.04606,0.802866,-0.0356421,1.04606,-0.0356421,1.04606,0,1.04606,0,1.03136e-42
0.990538,-0.239638,1.42951,0.990538,-0.239638,1.42951,-0.239638,1.42951,0,1.42951,0,1.03136e-42
0.0095115,0.0336004,1.65434,0.0095115,0.0336004,1.65434,0.0336004,1.65434,0,1.65434,0,1.03136e-42
0.935131,-0.0194753,0.886921,0.935131,-0.0194753,0.886921,-0.0194753,0.886921,0,0.886921,0,1.03136e-42
0.554609,-0.0531438,1.14596,0.554609,-0.0531438,1.14596,-0.0531438,1.14596,0,1.14596,0,1.03136e-42
0.835326,-0.122108,1.42383,0.835326,-0.122108,1.42383,-0.122108,1.42383,0,1.42383,0,1.03136e-42
0.91971,-0.0252531,1.1773,0.91971,-0.0252531,1.1773,-0.0252531,1.1773,0,1.1773,0,1.03136e-42
0.489439,-0.0186069,0.830619,0.489439,-0.0186069,0.830619,-0.0186069,0.830619,0,0.830619,0,1.03136e-42
0.564643,0.0214305,0.783121,0.564643,0.0214305,0.783121,0.0214305,0.783121,0,0.783121,0,1.03136e-42
0.348522,0.00962357,0.723716,0.348522,0.00962357,0.723716,0.00962357,0.723716,0,0.723716,0,1.03136e-42
0.732348,0.0606292,0.893272,0.732348,0.0606292,0.893272,0.0606292,0.893272,0,0.893272,0,1.03136e-42
1.04878,-0.222063,1.41681,1.04878,-0.222063,1.41681,-0.222063,1.41681,0,1.41681,0,1.03136e-42
1.07249,-0.217971,1.43185,1.07249,-0.217971,1.43185,-0.217971,1.43185,0,1.43185,0,1.03136e-42
0.998967,-0.00520118,1.24911,0.998967,-0.00520118,1.24911,-0.00520118,1.24911,0,1.24911,0,1.03136e-42
0.993539,-0.0584647,1.07596,0.993539,-0.0584647,1.07596,-0.0584647,1.07596,0,1.07596,0,1.03136e-42
1.00364,-0.0346222,1.19488,1.00364,-0.0346222,1.19488,-0.0346222,1.19488,0,1.19488,0,1.03136e-42
0.388642,0.134357,1.27948,0.388642,0.134357,1.27948,0.134357,1.27948,0,1.27948,0,1.03136e-42
0.919529,-0.0458726,1.17403,0.919529,-0.0458726,1.17403,-0.0458726,1.17403,0,1.17403,0,1.03136e-42
0.775048,-0.0697577,0.884478,0.775048,-0.0697577,0.884478,-0.0697577,0.884478,0,0.884478,0,1.03136e-42
0.920055,-0.044496,1.17608,0.920055,-0.044496,1.17608,-0.044496,1.17608,0,1.17608,0,1.03136e-42
0.775421,0.144478,1.19216,0.775421,0.144478,1.19216,0.144478,1.19216,0,1.19216,0,1.03136e-42
0.395957,0.0215209,0.846885,0.395957,0.0215209,0.846885,0.0215209,0.846885,0,0.846885,0,1.03136e-42
-0.0824985,0.191024,1.15384,-0.0824985,0.191024,1.15384,0.191024,1.15384,0,1.15384,0,1.03136e-42
-0.406439,0.0486129,1.27919,-0.406439,0.0486129,1.27919,0.0486129,1.27919,0,1.27919,0,1.03136e-42
-0.184365,0.0162079,0.661194,-0.184365,0.0162079,0.661194,0.0162079,0.661194,0,0.661194,0,1.03136e-42
0.514427,-0.625492,1.69813,0.514427,-0.625492,1.69813,-0.625492,1.69813,0,1.69813,0,1.03136e-42
0.588336,-0.10474,1.29906,0.588336,-0.10474,1.29906,-0.10474,1.29906,0,1.29906,0,1.03136e-42
