-0.324485,-0.100488,0.949375,-0.324485,-0.100488,0.949375,-0.100488,0.949375,0.279082,0.949375,0.279082,6.72623e-44
-0.337416,-0.136165,1.08992,-0.337416,-0.136165,1.08992,-0.136165,1.08992,0.279082,1.08992,0.279082,6.72623e-44
-0.161667,-0.0416867,0.796143,-0.161667,-0.0416867,0.796143,-0.0416867,0.796143,0.279082,0.796143,0.279082,6.72623e-44
-0.316272,-0.107545,1.02249,-0.316272,-0.107545,1.02249,-0.107545,1.02249,0.279082,1.02249,0.279082,6.72623e-44
-0.446254,-0.116293,1.09029,-0.446254,-0.116293,1.09029,-0.116293,1.09029,0.279082,1.09029,0.279082,6.72623e-44
0.21256,-0.14131,1.15596,0.21256,-0.14131,1.15596,-0.14131,1.15596,0.279082,1.15596,0.279082,6.72623e-44
0.055971,-0.114134,1.07882,0.055971,-0.114134,1.07882,-0.114134,1.07882,0.279082,1.07882,0.279082,6.72623e-44
0.148846,-0.162475,1.25168,0.148846,-0.162475,1.25168,-0.162475,1.25168,0.279082,1.25168,0.279082,6.72623e-44
0.0477475,-0.076139,0.919904,0.0477475,-0.076139,0.919904,-0.076139,0.919904,0.279082,0.919904,0.279082,6.72623e-44
-0.34676,-0.0577075,0.836006,-0.34676,-0.0577075,0.836006,-0.0577075,0.836006,0.279082,0.836006,0.279082,6.72623e-44
-0.158714,0.00474024,0.590791,-0.158714,0.00474024,0.590791,0.00474024,0.590791,0.279082,0.590791,0.279082,6.72623e-44
-0.200214,0.0143798,0.778166,-0.200214,0.0143798,0.778166,0.0143798,0.778166,0.279082,0.778166,0.279082,6.72623e-44
0.0977078,-0.0885875,0.935455,0.0977078,-0.0885875,0.935455,-0.0885875,0.935455,0.279082,0.935455,0.279082,6.72623e-44
0.138987,-0.0749874,0.915517,0.138987,-0.0749874,0.915517,-0.0749874,0.915517,0.279082,0.915517,0.279082,6.72623e-44
0.329572,-0.162845,1.26975,0.329572,-0.162845,1.26975,-0.162845,1.26975,0.279082,1.26975,0.279082,6.72623e-44
0.324522,-0.165114,1.26614,0.324522,-0.165114,1.26614,-0.165114,1.26614,0.279082,1.26614,0.279082,6.72623e-44
0.229921,-0.162954,1.26246,0.229921,-0.162954,1.26246,-0.162954,1.26246,0.279082,1.26246,0.279082,6.72623e-44
-0.00750113,0.0934452,0.860152,-0.00750113,0.0934452,0.860152,0.0934452,0.860152,0.279082,0.860152,0.279082,6.72623e-44
0.000780246,0.0349457,0.440679,0.000780246,0.0349457,0.440679,0.0349457,0.440679,0.279082,0.440679,0.279082,6.72623e-44
-0.174092,0.0335049,0.508058,-0.174092,0.0335049,0.508058,0.0335049,0.508058,0.279082,0.508058,0.279082,6.72623e-44
0.14354,0.0665879,0.428001,0.14354,0.0665879,0.428001,0.0665879,0.428001,0.279082,0.428001,0.279082,6.72623e-44
-0.172053,0.0628335,0.478794,-0.172053,0.0628335,0.478794,0.0628335,0.478794,0.279082,0.478794,0.279082,6.72623e-44
-0.218611,0.101931,0.503652,-0.218611,0.101931,0.503652,0.101931,0.503652,0.279082,0.503652,0.279082,6.72623e-44
-0.169931,0.0362253,0.503143,-0.169931,0.0362253,0.503143,0.0362253,0.503143,0.279082,0.503143,0.279082,6.72623e-44
0.165353,-0.129192,1.12754,0.165353,-0.129192,1.12754,-0.129192,1.12754,0.279082,1.12754,0.279082,6.72623e-44
0.173205,-0.149016,1.21335,0.173205,-0.149016,1.21335,-0.149016,1.21335,0.279082,1.21335,0.279082,6.72623e-44
0.178549,-0.160323,1.2252,0.178549,-0.160323,1.2252,-0.160323,1.2252,0.279082,1.2252,0.279082,6.72623e-44
0.31943,-0.14933,1.22153,0.31943,-0.14933,1.22153,-0.14933,1.22153,0.279082,1.22153,0.279082,6.72623e-44
0.261811,-0.145012,1.18816,0.261811,-0.145012,1.18816,-0.145012,1.18816,0.279082,1.18816,0.279082,6.72623e-44
0.224163,-0.0907821,0.939121,0.224163,-0.0907821,0.939121,-0.0907821,0.939121,0.279082,0.939121,0.279082,6.72623e-44
0.149639,-0.151626,1.23176,0.149639,-0.151626,1.23176,-0.151626,1.23176,0.279082,1.23176,0.279082,6.72623e-44
0.0978138,-0.14879,1.20816,0.0978138,-0.14879,1.20816,-0.14879,1.20816,0.279082,1.20816,0.279082,6.72623e-44
